country_DE;country_ES;country_FR;country_IT;customer_segment_Premium;customer_segment_Standard;acquisition_channel_Organic;acquisition_channel_Paid Ads;acquisition_channel_Referral;recency_days;frequency;monetary_total;avg_order_value;recent_30d_spend;prev_30d_spend;spend_trend;tenure_days;future_revenue_90d
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;2.0;55.58;27.79;44.16;11.42;32.739999999999995;457.0;59.23
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;83.0;25.61
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;661.0;90.16
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;32.0;6.0;301.04;50.17333333333334;0.0;105.14;-105.14;192.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;185.0;100.65
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;2.0;80.9;40.45;40.78;0.0;40.78;453.0;81.84
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;30.0;11.0;805.35;73.21363636363637;0.0;42.16;-42.16;539.0;93.69
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;103.0;2.0;118.49;59.245;0.0;0.0;0.0;727.0;120.77000000000001
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;66.85;66.85;66.85;0.0;66.85;46.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;157.0;2.0;104.71000000000001;52.355000000000004;0.0;0.0;0.0;554.0;25.36
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;8.0;3.0;191.87;63.95666666666667;52.49;0.0;52.49;707.0;28.44
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;46.0;4.0;175.59;43.8975;0.0;91.56;-91.56;641.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;29.0;2.0;108.74000000000001;54.370000000000005;36.6;72.14;-35.54;681.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;123.0;29.8
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;78.6
0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;4.0;616.1800000000001;154.04500000000002;158.4;86.15;72.25;618.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;28.0;4.0;202.54;50.635;79.9;0.0;79.9;185.0;56.13
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;599.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;134.0;1.0;42.48;42.48;0.0;0.0;0.0;462.0;90.34
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;28.0;3.0;79.59;26.53;37.8;0.0;37.8;292.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;8.0;518.04;64.755;50.3;209.22;-158.92000000000002;204.0;39.32
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;50.0;1.0;59.61;59.61;0.0;59.61;-59.61;91.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;110.0;2.0;83.27000000000001;41.635000000000005;0.0;0.0;0.0;698.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;48.0;4.0;174.34;43.585;0.0;16.98;-16.98;587.0;24.58
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;113.0;1.0;20.75;20.75;0.0;0.0;0.0;525.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;504.0;53.93000000000001
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.06
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;78.0;1.0;96.37;96.37;0.0;0.0;0.0;162.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;46.0;3.0;313.65999999999997;104.55333333333333;0.0;101.0;-101.0;496.0;34.93
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;41.900000000000006
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;366.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;58.0;1.0;34.93;34.93;0.0;34.93;-34.93;364.0;29.55
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9.0;2.0;145.92;72.96;53.01;0.0;53.01;413.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;14.0;4.0;153.18;38.295;23.67;0.0;23.67;625.0;77.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;25.56
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;38.0;3.0;113.4;37.800000000000004;0.0;44.15;-44.15;720.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;603.0;58.64
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;7.0;314.1;44.871428571428574;75.77000000000001;0.0;75.77000000000001;563.0;70.06
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;116.0;3.0;299.38;99.79333333333334;0.0;0.0;0.0;526.0;64.53
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;47.0;2.0;90.74;45.37;0.0;64.22;-64.22;634.0;0.0
0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;717.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;235.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;51.9
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;38.0;7.0;1145.28;163.61142857142858;0.0;114.96000000000001;-114.96000000000001;641.0;165.69
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;12.0;6.0;466.42;77.73666666666666;90.14;85.26;4.8799999999999955;514.0;132.72
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;360.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;111.83
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;79.0;1.0;15.96;15.96;0.0;0.0;0.0;223.0;56.61
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;94.0;3.0;78.5;26.166666666666668;0.0;0.0;0.0;170.0;108.28999999999999
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;34.0;2.0;65.29;32.645;0.0;28.19;-28.19;306.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;6.0;419.67;69.94500000000001;121.71000000000001;46.88;74.83000000000001;426.0;155.28
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;584.0;32.14
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;19.77
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;40.0;1.0;106.54;106.54;0.0;106.54;-106.54;712.0;45.69
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;115.0;1.0;34.83;34.83;0.0;0.0;0.0;208.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;77.0;1.0;70.31;70.31;0.0;0.0;0.0;669.0;70.55
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;1.0;32.78;32.78;0.0;0.0;0.0;127.0;27.34
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;23.0;5.0;419.72;83.944;132.8;0.0;132.8;635.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;154.0;1.0;30.94;30.94;0.0;0.0;0.0;413.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;120.0;3.0;260.73;86.91000000000001;0.0;0.0;0.0;640.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;103.0;1.0;8.2;8.2;0.0;0.0;0.0;316.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;30.51
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;109.0;3.0;75.50999999999999;25.169999999999998;0.0;0.0;0.0;671.0;78.9
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;15.0;2.0;74.92;37.46;30.16;44.76;-14.599999999999998;440.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;46.0;1.0;33.89;33.89;0.0;33.89;-33.89;511.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;121.0;2.0;693.0;346.5;0.0;0.0;0.0;634.0;21.28
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;373.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;359.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;27.0;3.0;96.02000000000001;32.00666666666667;31.19;64.83;-33.64;246.0;95.30000000000001
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;1.0;30.34;30.34;30.34;0.0;30.34;501.0;25.57
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;25.0;1.0;41.64;41.64;41.64;0.0;41.64;32.0;64.32
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;16.0;4.0;87.69;21.9225;8.73;0.0;8.73;350.0;8.97
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.0;3.0;107.3;35.766666666666666;21.31;0.0;21.31;521.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;15.65
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;366.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;74.0;1.0;32.7;32.7;0.0;0.0;0.0;712.0;0.0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;5.0;296.37;59.274;61.43;0.0;61.43;294.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;2.0;58.24;29.12;34.81;0.0;34.81;325.0;98.58
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;30.0;4.0;493.39000000000004;123.34750000000001;0.0;180.25;-180.25;622.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;267.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;27.42;13.71;27.42;0.0;27.42;116.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;5.0;200.38;40.076;61.62;0.0;61.62;653.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;49.0;1.0;29.23;29.23;0.0;29.23;-29.23;202.0;103.37
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;4.0;404.07;101.0175;79.23;117.17;-37.94;628.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;43.0;2.0;116.03;58.015;0.0;116.03;-116.03;183.0;44.88
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;13.0;2.0;26.82;13.41;13.05;0.0;13.05;424.0;80.8
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;166.0;1.0;40.5;40.5;0.0;0.0;0.0;726.0;9.62
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;36.83
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;609.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;28.0;1.0;98.19;98.19;98.19;0.0;98.19;295.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;38.45;38.45;38.45;0.0;38.45;598.0;0.0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;108.41
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;97.0;1.0;40.38;40.38;0.0;0.0;0.0;191.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.44
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;415.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;389.0;94.84
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;113.0;1.0;42.63;42.63;0.0;0.0;0.0;267.0;78.73
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;35.0;1.0;14.16;14.16;0.0;14.16;-14.16;157.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;31.0;3.0;189.48000000000002;63.160000000000004;0.0;128.78;-128.78;111.0;65.5
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;3.0;129.24;43.080000000000005;0.0;102.98;-102.98;717.0;28.46
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;174.0;1.0;82.67;82.67;0.0;0.0;0.0;245.0;423.8
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;19.0;3.0;169.07999999999998;56.35999999999999;37.98;0.0;37.98;651.0;38.77
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;520.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;80.0;1.0;37.28;37.28;0.0;0.0;0.0;124.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;47.0;1.0;38.15;38.15;0.0;38.15;-38.15;547.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;18.0;1.0;80.23;80.23;80.23;0.0;80.23;148.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;392.0;12.44
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;560.0;26.32
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;4.0;205.32;51.33;55.08;0.0;55.08;486.0;58.05
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;16.0;2.0;69.42;34.71;54.86;0.0;54.86;343.0;95.03
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;47.07;23.535;22.89;24.18;-1.2899999999999991;171.0;40.45
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;162.0;2.0;37.459999999999994;18.729999999999997;0.0;0.0;0.0;288.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;28.0;1.0;114.01;114.01;114.01;0.0;114.01;48.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;95.0;1.0;102.29;102.29;0.0;0.0;0.0;96.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;290.0;59.34
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;74.0;4.0;160.29000000000002;40.072500000000005;0.0;0.0;0.0;519.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;2.0;73.48;36.74;73.48;0.0;73.48;429.0;70.44
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;57.0;4.0;220.81;55.2025;0.0;45.93;-45.93;644.0;42.09
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;173.0;1.0;47.39;47.39;0.0;0.0;0.0;457.0;30.23
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;24.0;1.0;8.52;8.52;8.52;0.0;8.52;53.0;160.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;139.0;1.0;73.92;73.92;0.0;0.0;0.0;419.0;40.76
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;102.0;4.0;335.33000000000004;83.83250000000001;0.0;0.0;0.0;647.0;147.35
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;33.0;2.0;46.730000000000004;23.365000000000002;0.0;16.12;-16.12;254.0;51.39
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;63.0;1.0;295.61;295.61;0.0;0.0;0.0;96.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;530.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;399.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;11.0;3.0;106.75;35.583333333333336;43.18;24.17;19.009999999999998;342.0;28.92
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;63.0;1.0;37.18;37.18;0.0;0.0;0.0;549.0;130.03
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;2.0;117.12;58.56;78.95;38.17;40.78;534.0;42.78
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;36.0;4.0;312.83000000000004;78.20750000000001;0.0;37.91;-37.91;557.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;115.38
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;141.0;1.0;23.26;23.26;0.0;0.0;0.0;185.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;116.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;134.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;12.41
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;2.0;115.88;57.94;39.51;76.37;-36.86000000000001;654.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;2.0;49.55;24.775;17.45;32.1;-14.650000000000002;86.0;65.19
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;41.0;1.0;38.5;38.5;0.0;38.5;-38.5;682.0;156.54
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;69.0;2.0;105.53999999999999;52.769999999999996;0.0;0.0;0.0;383.0;0.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;138.0;2.0;172.10000000000002;86.05000000000001;0.0;0.0;0.0;296.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;469.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;108.28999999999999;36.096666666666664;14.67;57.98;-43.309999999999995;624.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;44.0;5.0;165.26;33.052;0.0;58.57000000000001;-58.57000000000001;590.0;1070.01
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;128.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;498.0;26.03
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;65.0;3.0;290.67;96.89;0.0;0.0;0.0;504.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;24.07
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;179.0;1.0;8.29;8.29;0.0;0.0;0.0;625.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;10.96;10.96;10.96;0.0;10.96;61.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;2.0;50.81;25.405;20.36;0.0;20.36;293.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;63.0;3.0;86.32;28.77333333333333;0.0;0.0;0.0;609.0;119.85000000000001
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;109.0;4.0;189.89;47.4725;0.0;0.0;0.0;617.0;41.09
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;23.0;4.0;129.39;32.3475;19.98;59.69;-39.709999999999994;522.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;31.0;2.0;98.64999999999999;49.324999999999996;0.0;24.08;-24.08;308.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;4.0;130.0;32.5;35.02;40.47;-5.449999999999996;618.0;77.6
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;95.0;2.0;125.66;62.83;0.0;0.0;0.0;397.0;436.90999999999997
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;29.0;3.0;81.52000000000001;27.173333333333336;38.45;0.0;38.45;646.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;32.0;1.0;73.79;73.79;0.0;73.79;-73.79;336.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;28.0;3.0;55.230000000000004;18.41;30.57;0.0;30.57;715.0;90.88
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;1.0;20.3;20.3;0.0;20.3;-20.3;212.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;690.0;15.49
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;588.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;55.0;1.0;30.26;30.26;0.0;30.26;-30.26;603.0;25.06
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;24.0;1.0;14.51;14.51;14.51;0.0;14.51;123.0;100.95
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;691.0;51.68
0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;109.0;1.0;28.86;28.86;0.0;0.0;0.0;417.0;61.65
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;136.0;1.0;78.15;78.15;0.0;0.0;0.0;298.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;353.0;39.85
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;2.0;59.67;29.835;0.0;25.6;-25.6;233.0;8.64
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;0.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;5.0;369.03999999999996;73.80799999999999;102.57;45.57;56.99999999999999;443.0;468.77
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;125.0;29.03
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;42.0;2.0;135.6;67.8;0.0;55.83;-55.83;498.0;641.65
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;1.0;23.24;23.24;23.24;0.0;23.24;11.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;1.0;21.79;21.79;21.79;0.0;21.79;362.0;539.76
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;39.0;4.0;139.51;34.8775;0.0;55.19;-55.19;192.0;88.57
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;0.0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;14.0;2.0;190.35000000000002;95.17500000000001;87.26;0.0;87.26;151.0;0.0
