customer_id,transaction_date,amount
C0478,2025-04-30,11.4
C0479,2024-08-10,82.67
C0479,2025-02-02,169.07
C0479,2025-02-07,119.15
C0479,2025-04-10,48.7
C0479,2025-04-21,86.88
C0480,2024-01-02,25.46
C0480,2024-08-24,67.86
C0480,2024-11-30,63.24
C0480,2025-01-12,37.98
C0480,2025-02-24,38.77
C0482,2024-11-12,37.28
C0483,2024-03-31,53.17
C0483,2024-06-20,19.57
C0483,2024-12-15,38.15
C0484,2025-01-13,80.23
C0485,2024-05-31,30.28
C0485,2024-07-30,42.59
C0485,2025-02-26,12.44
C0486,2024-06-06,22.65
C0486,2025-04-28,26.32
C0487,2024-05-29,70.59
C0487,2024-06-26,35.2
C0487,2024-06-26,90.6
C0487,2024-07-10,38.43
C0487,2024-09-19,58.41
C0487,2024-10-31,52.43
C0487,2024-11-10,39.4
C0487,2025-01-28,55.08
C0487,2025-02-07,58.05
C0487,2025-05-28,68.58
C0488,2024-03-13,46.01
C0488,2024-03-29,26.64
C0488,2024-04-03,74.66
C0488,2024-09-20,14.56
C0488,2025-01-15,54.86
C0488,2025-03-23,18.09
C0488,2025-03-30,76.94
C0489,2024-12-15,24.18
C0489,2025-01-29,22.89
C0489,2025-03-15,40.45
C0490,2024-08-09,18.58
C0490,2024-08-22,18.88
C0491,2025-01-03,114.01
C0492,2024-10-28,102.29
C0493,2025-05-14,16.16
C0494,2025-03-12,59.34
C0494,2025-05-18,11.6
C0495,2024-06-15,27.36
C0495,2024-08-10,28.17
C0495,2024-10-31,18.35
C0495,2024-11-07,15.84
C0495,2024-11-18,97.93
C0495,2025-05-04,32.94
C0496,2024-02-29,21.4
C0496,2024-07-12,21.72
C0496,2024-07-15,29.96
C0496,2025-01-02,11.73
C0496,2025-01-21,61.75
C0496,2025-03-11,34.87
C0496,2025-03-28,35.57
C0497,2024-04-03,13.33
C0497,2024-10-24,57.34
C0497,2024-10-25,90.51
C0497,2024-10-27,27.03
C0497,2024-12-05,45.93
C0497,2025-03-15,42.09
C0497,2025-05-07,15.51
C0498,2023-12-23,32.4
C0498,2024-03-13,23.36
C0498,2024-08-11,47.39
C0498,2025-02-01,30.23
C0498,2025-05-15,32.88
C0499,2025-01-07,8.52
C0499,2025-02-02,81.8
C0499,2025-04-04,78.2
C0499,2025-05-05,18.07
C0500,2024-03-22,85.78
C0500,2024-09-14,73.92
C0500,2025-04-28,40.76
C0501,2023-12-08,108.2
C0501,2024-05-19,92.14
C0501,2024-08-04,96.77
C0501,2024-08-16,44.63
C0501,2024-08-20,37.34
C0501,2024-10-21,156.59
C0501,2025-03-11,55.32
C0501,2025-04-11,92.03
C0502,2024-11-28,30.61
C0502,2024-12-29,16.12
C0502,2025-02-10,51.39
C0503,2025-05-30,33.53
C0504,2024-11-29,295.61
C0505,2024-03-22,33.75
C0505,2024-04-29,25.35
C0505,2024-07-05,43.3
C0505,2024-07-18,68.2
C0506,2023-12-31,17.98
C0506,2024-05-25,436.82
C0506,2024-07-04,33.63
C0506,2025-05-20,12.79
C0506,2025-05-30,30.64
C0507,2024-03-02,47.51
C0507,2024-05-19,63.99
C0507,2024-06-01,24.49
C0507,2024-08-03,37.96
C0507,2024-08-13,39.4
C0507,2024-12-07,24.17
C0507,2025-01-20,43.18
C0507,2025-03-02,28.92
C0508,2024-01-13,31.79
C0508,2024-01-15,14.17
C0508,2024-03-17,98.39
C0508,2024-11-29,37.18
C0508,2025-02-17,83.18
C0508,2025-03-11,23.2
C0508,2025-03-21,23.65
C0509,2023-12-29,34.61
C0509,2024-04-16,74.03
C0509,2024-12-27,38.17
C0509,2025-01-28,78.95
C0509,2025-04-18,42.78
C0509,2025-05-02,60.66
C0510,2024-01-24,64.44
C0510,2024-02-20,39.95
C0510,2024-03-28,66.92
C0510,2024-04-11,96.12
C0510,2024-07-18,88.6
C0510,2024-09-15,80.48
C0510,2024-09-27,20.36
C0510,2024-11-25,174.08
C0510,2024-12-26,37.91
C0511,2025-03-18,115.38
C0512,2024-09-12,23.26
C0513,2025-05-21,27.19
C0515,2025-03-30,12.41
C0516,2024-01-25,65.48
C0516,2024-03-11,20.99
C0516,2024-04-18,27.73
C0516,2024-12-27,76.37
C0516,2025-01-26,39.51
C0517,2024-12-09,32.1
C0517,2025-01-21,17.45
C0517,2025-02-01,65.19
C0517,2025-05-08,32.19
C0518,2024-03-02,18.63
C0518,2024-05-26,21.57
C0518,2024-07-22,30.26
C0518,2024-07-22,64.58
C0518,2024-12-21,38.5
C0518,2025-02-01,110.28
C0518,2025-02-17,24.06
C0518,2025-03-07,22.2
C0519,2024-09-30,34.69
C0519,2024-11-23,70.85
C0520,2024-09-02,81.43
C0520,2024-09-15,90.67
C0520,2025-05-26,59.15
C0522,2024-07-27,21.28
C0522,2024-08-21,35.64
C0522,2024-12-23,57.98
C0522,2025-01-26,14.67
C0523,2024-01-02,27.14
C0523,2024-02-25,38.38
C0523,2024-06-26,29.95
C0523,2024-07-08,12.49
C0523,2024-09-15,11.6
C0523,2024-10-13,65.88
C0523,2024-12-02,29.21
C0523,2024-12-11,37.63
C0523,2024-12-18,20.94
C0523,2025-02-23,44.85
C0523,2025-03-09,1025.16
C0525,2024-02-09,9.78
C0525,2024-04-22,22.85
C0525,2025-02-02,26.03
C0525,2025-05-05,26.31
C0526,2024-02-23,42.62
C0526,2024-04-04,50.34
C0526,2024-07-02,93.26
C0526,2024-09-24,32.96
C0526,2024-11-26,137.56
C0526,2024-11-27,120.15
C0526,2025-05-10,81.3
C0527,2025-03-18,24.07
C0528,2024-06-21,61.78
C0528,2024-06-26,28.94
C0528,2024-08-05,8.29
C0529,2025-01-31,10.96
C0529,2025-05-11,155.41
C0531,2024-06-29,41.74
C0531,2024-10-13,30.45
C0531,2025-01-21,20.36
C0532,2024-08-21,9.91
C0532,2024-08-28,26.01
C0532,2024-11-29,50.4
C0532,2025-02-05,15.37
C0532,2025-03-14,104.48
C0533,2024-04-08,68.81
C0533,2024-08-20,60.54
C0533,2024-08-23,45.95
C0533,2024-09-09,46.43
C0533,2024-10-14,36.97
C0533,2025-03-29,41.09
C0533,2025-05-03,50.23
C0534,2024-03-12,24.02
C0534,2024-05-05,29.44
C0534,2024-08-31,22.81
C0534,2024-11-04,26.91
C0534,2024-12-05,59.69
C0534,2025-01-08,19.98
C0535,2024-08-30,74.57
C0535,2024-12-31,24.08
C0536,2023-12-13,50.84
C0536,2024-01-02,33.44
C0536,2024-05-02,58.54
C0536,2024-07-07,28.26
C0536,2024-08-16,18.4
C0536,2024-08-24,36.11
C0536,2024-12-19,40.47
C0536,2025-01-26,35.02
C0536,2025-02-20,49.12
C0536,2025-03-17,28.48
C0537,2024-03-25,57.67
C0537,2024-08-01,38.67
C0537,2024-09-06,51.92
C0537,2024-10-28,73.74
C0537,2025-03-15,52.6
C0537,2025-04-14,107.92
C0537,2025-04-15,57.83
C0537,2025-04-21,218.56
C0538,2024-07-02,20.08
C0538,2024-08-04,21.23
C0538,2024-11-03,21.84
C0538,2025-01-02,38.45
C0539,2024-04-07,23.36
C0539,2024-12-30,73.79
C0540,2024-06-28,19.64
C0540,2024-07-07,27.15
C0540,2024-08-17,13.35
C0540,2024-09-21,11.31
C0540,2025-01-03,30.57
C0540,2025-02-07,14.98
C0540,2025-02-10,10.8
C0540,2025-03-23,21.29
C0540,2025-04-11,43.81
C0541,2024-12-05,20.3
C0541,2025-05-20,48.86
C0542,2024-05-20,58.64
C0542,2025-04-19,15.49
C0542,2025-05-05,20.52
C0542,2025-05-18,15.97
C0543,2024-07-19,64.11
C0543,2024-07-29,29.64
C0544,2024-12-07,30.26
C0544,2025-04-01,25.06
C0544,2025-05-13,35.32
C0544,2025-05-22,41.23
C0545,2025-01-07,14.51
C0545,2025-02-21,100.95
C0546,2024-06-15,47.99
C0546,2024-06-19,79.3
C0546,2025-03-19,18.54
C0546,2025-04-20,33.14
C0547,2024-02-16,40.09
C0547,2024-02-27,73.8
C0547,2024-03-17,171.55
C0547,2024-04-19,95.31
C0547,2024-07-28,131.15
C0547,2024-07-31,51.34
C0547,2024-10-14,28.86
C0547,2025-02-03,61.65
C0548,2024-04-12,70.89
C0548,2024-09-17,78.15
C0549,2024-07-08,62.57
C0549,2025-03-07,39.85
C0550,2024-12-01,34.07
C0550,2024-12-19,25.6
C0550,2025-02-25,8.64
C0550,2025-05-22,18.72
C0551,2025-05-18,15.87
C0552,2024-01-08,153.47
C0552,2024-05-27,210.28
C0552,2024-07-21,41.1
C0552,2024-08-11,20.89
C0552,2024-09-04,149.64
C0552,2024-11-08,50.37
C0552,2024-12-14,45.57
C0552,2025-01-29,102.57
C0552,2025-02-16,37.74
C0552,2025-02-22,137.93
C0552,2025-02-27,180.23
C0552,2025-03-16,17.77
C0552,2025-04-19,56.27
C0552,2025-04-21,38.83
C0553,2025-03-31,29.03
C0553,2025-05-09,13.18
C0553,2025-05-10,48.28
C0554,2024-01-31,50.34
C0554,2024-05-24,121.36
C0554,2024-06-25,59.06
C0554,2024-06-26,44.47
C0554,2024-10-14,79.77
C0554,2024-12-20,55.83
C0554,2025-02-23,610.64
C0554,2025-04-04,31.01
C0555,2025-01-21,23.24
C0556,2024-02-13,56.89
C0556,2024-06-18,21.82
C0556,2025-01-26,21.79
C0556,2025-02-09,517.0
C0556,2025-04-23,22.76
C0557,2024-09-27,56.04
C0557,2024-09-29,28.28
C0557,2024-12-16,37.24
C0557,2024-12-23,17.95
C0557,2025-02-17,19.69
C0557,2025-03-05,34.16
C0557,2025-03-21,34.72
C0559,2024-11-24,103.09
C0559,2025-01-17,87.26
C0559,2025-05-29,55.67
C0560,2025-04-04,66.26
C0561,2024-03-18,41.77
C0561,2024-04-04,385.42
C0561,2024-04-12,47.62
C0561,2024-06-14,20.7
C0561,2024-07-04,51.93
C0561,2024-12-26,31.96
C0562,2024-11-10,20.64
C0563,2024-06-25,25.26
C0563,2024-11-27,37.6
C0563,2025-02-24,55.68
C0563,2025-04-09,40.52
C0563,2025-04-27,30.2
C0563,2025-05-18,47.75
C0564,2024-03-01,78.08
C0564,2024-04-25,67.53
C0564,2024-08-21,66.34
C0564,2024-09-03,69.52
C0564,2024-12-18,245.63
C0564,2024-12-28,53.53
C0564,2025-01-26,98.87
C0564,2025-04-12,97.07
C0565,2025-02-07,15.2
C0565,2025-03-12,16.82
C0565,2025-05-21,31.71
C0566,2024-02-26,23.28
C0566,2024-03-25,21.36
C0566,2024-04-21,26.91
C0566,2024-07-04,30.46
C0566,2024-11-29,86.52
C0566,2024-12-12,21.54
C0566,2025-01-09,81.92
C0567,2023-12-19,22.43
C0567,2023-12-27,68.59
C0567,2024-03-07,24.82
C0567,2024-06-28,37.02
C0567,2025-05-02,22.46
C0568,2024-05-31,23.01
C0568,2025-01-09,39.97
C0568,2025-04-07,7.71
C0568,2025-04-11,42.74
C0569,2025-05-06,32.17
C0569,2025-05-17,22.69
C0569,2025-05-21,22.81
C0570,2024-06-13,57.25
C0570,2024-07-15,25.26
C0570,2025-04-18,42.48
C0570,2025-05-11,19.71
C0571,2025-04-05,37.31
C0572,2024-01-09,13.14
C0572,2024-06-09,39.81
C0572,2024-08-22,24.8
C0572,2024-11-28,39.45
C0572,2025-03-04,15.14
C0573,2024-01-24,16.76
C0573,2024-02-12,29.11
C0573,2024-04-27,42.32
C0573,2024-05-30,20.95
C0573,2024-06-26,24.93
C0573,2024-12-14,18.89
C0573,2025-02-14,24.53
C0575,2024-01-04,71.6
C0575,2024-03-09,14.27
C0575,2024-06-05,29.59
C0575,2024-07-07,132.91
C0575,2024-07-17,18.04
C0575,2024-08-13,84.72
C0575,2024-10-15,34.24
C0575,2024-11-27,34.28
C0575,2025-01-13,20.67
C0575,2025-01-31,20.52
C0575,2025-03-06,12.49
C0575,2025-05-23,29.62
C0576,2024-01-28,44.81
C0576,2024-02-17,27.6
C0576,2025-05-28,13.82
C0577,2024-12-18,147.94
C0578,2024-05-01,35.21
C0578,2024-12-30,12.82
C0578,2025-02-04,78.75
C0578,2025-03-05,40.85
C0578,2025-04-06,42.88
C0579,2025-04-08,21.45
C0580,2024-03-31,19.99
C0580,2024-07-02,24.58
C0580,2024-07-08,26.93
C0580,2024-10-20,16.83
C0580,2024-11-23,126.28
C0580,2025-01-01,49.39
C0580,2025-04-23,23.26
C0581,2024-07-11,50.77
C0581,2024-10-07,82.06
C0581,2024-10-27,33.19
C0581,2024-11-30,23.25
C0581,2025-02-12,18.77
C0581,2025-02-19,21.98
C0581,2025-03-06,37.32
C0581,2025-05-03,47.53
C0582,2024-10-25,29.72
C0582,2024-11-24,53.03
C0582,2024-12-24,32.76
C0582,2025-02-06,24.01
C0583,2024-12-02,13.63
C0584,2023-12-11,40.35
C0584,2023-12-11,57.95
C0584,2024-01-12,26.04
C0584,2024-01-20,11.26
C0584,2024-06-02,18.06
C0584,2024-10-13,30.16
C0584,2024-11-12,26.43
C0584,2024-11-23,28.39
C0584,2024-11-25,16.55
C0584,2024-12-27,13.98
C0584,2025-01-23,22.79
C0584,2025-04-27,36.76
C0585,2023-12-30,23.42
C0585,2024-03-24,11.58
C0585,2024-04-19,16.52
C0585,2024-07-03,32.71
C0585,2024-08-17,12.28
C0585,2024-11-29,71.15
C0586,2025-02-05,47.24
C0588,2024-06-11,19.62
C0589,2024-11-02,30.72
C0589,2025-02-06,346.73
C0590,2024-11-24,40.29
C0590,2025-01-06,78.92
C0590,2025-05-31,43.74
C0591,2024-12-18,44.27
C0592,2025-02-13,124.21
C0594,2025-03-27,26.41
C0594,2025-03-28,38.8
C0594,2025-05-05,16.79
C0595,2024-01-13,22.75
C0595,2024-04-20,107.25
C0595,2024-11-07,42.19
C0595,2024-12-14,96.91
C0595,2025-02-15,225.78
C0595,2025-04-22,41.31
C0596,2024-09-27,56.5
C0596,2024-10-22,79.08
C0596,2025-02-07,91.71
C0596,2025-03-28,29.62
C0596,2025-05-26,36.14
C0597,2025-01-14,9.63
C0597,2025-04-10,71.99
C0597,2025-05-05,19.63
C0598,2025-04-04,16.14
C0599,2025-03-26,72.76
C0600,2024-11-18,12.28
C0600,2025-03-21,100.92
C0600,2025-03-30,32.8
C0601,2024-04-30,43.83
C0601,2024-05-24,79.68
C0601,2024-07-21,20.88
C0601,2024-08-07,66.53
C0601,2024-11-23,42.71
C0601,2025-04-08,47.62
C0601,2025-04-16,32.68
C0602,2024-10-22,39.84
C0602,2025-01-21,36.65
C0602,2025-02-02,22.04
C0602,2025-03-02,76.88
C0602,2025-04-19,19.99
C0602,2025-05-26,53.3
C0603,2024-09-19,29.1
C0603,2025-03-29,78.91
C0604,2023-12-28,71.39
C0604,2024-01-17,52.99
C0604,2024-04-17,51.92
C0604,2024-05-06,51.65
C0604,2024-07-21,79.56
C0604,2024-09-12,39.83
C0604,2024-09-14,124.94
C0604,2024-10-20,48.5
C0604,2025-03-22,125.13
C0604,2025-04-21,42.96
C0604,2025-05-27,110.11
C0605,2024-12-31,15.96
C0606,2024-06-24,35.62
C0606,2025-03-27,65.86
C0607,2024-02-15,40.57
C0607,2024-04-09,29.37
C0607,2024-04-10,57.02
C0607,2024-12-15,20.54
C0609,2025-05-07,20.45
C0610,2024-12-12,59.94
C0611,2025-04-08,18.1
C0612,2024-01-05,103.88
C0612,2024-05-29,74.65
C0612,2024-06-18,78.67
C0612,2024-09-14,66.99
C0612,2024-09-22,59.41
C0612,2024-12-11,70.76
C0612,2025-01-03,57.69
C0612,2025-02-08,65.35
C0612,2025-02-18,48.44
C0613,2024-09-27,21.3
C0614,2024-01-21,148.9
C0614,2024-03-19,21.84
C0614,2024-04-04,16.31
C0614,2024-05-08,26.16
C0614,2025-01-12,28.42
C0616,2025-01-20,16.46
C0616,2025-04-22,71.81
C0617,2024-02-04,36.15
C0617,2024-03-16,69.93
C0617,2024-08-12,80.47
C0617,2025-01-19,10.57
C0617,2025-02-14,33.39
C0618,2024-01-14,57.1
C0618,2024-01-25,16.4
C0618,2024-02-06,35.62
C0618,2024-06-21,32.32
C0618,2024-06-28,34.12
C0618,2024-09-09,65.23
C0618,2024-11-26,102.52
C0618,2025-01-19,18.65
C0618,2025-01-24,30.06
C0618,2025-04-27,28.57
C0619,2023-12-11,41.11
C0619,2024-06-06,15.93
C0619,2024-06-17,20.15
C0619,2024-08-09,48.77
C0619,2024-09-21,41.46
C0619,2024-12-23,29.54
C0619,2024-12-23,37.2
C0619,2025-03-17,45.74
C0619,2025-04-07,34.35
C0621,2024-04-27,26.47
C0621,2024-05-22,30.8
C0621,2024-11-04,26.32
C0621,2025-03-25,25.9
C0622,2024-04-11,17.15
C0622,2024-06-08,25.54
C0622,2025-01-26,111.14
C0622,2025-02-09,30.53
C0622,2025-03-03,50.11
C0622,2025-05-08,44.01
C0623,2024-05-23,15.7
C0623,2024-06-20,63.7
C0623,2024-07-08,59.16
C0623,2024-11-29,36.09
C0623,2025-01-07,36.2
C0623,2025-04-18,22.46
C0623,2025-05-04,83.79
C0624,2024-01-02,14.19
C0624,2024-02-27,20.24
C0624,2024-03-31,24.07
C0625,2024-06-07,79.22
C0625,2024-06-15,81.24
C0625,2024-06-19,16.32
C0625,2025-03-30,98.07
C0626,2024-03-29,19.79
C0626,2024-08-18,28.68
C0626,2025-02-24,81.97
C0626,2025-05-30,65.76
C0627,2024-02-27,33.43
C0627,2024-08-23,33.51
C0627,2024-08-31,21.61
C0627,2024-12-08,41.36
C0627,2024-12-25,48.53
C0629,2024-06-08,21.7
C0629,2024-08-20,34.61
C0629,2024-11-22,38.55
C0629,2025-02-13,32.32
C0630,2024-10-17,45.6
C0630,2024-11-06,130.17
C0630,2025-01-17,36.94
C0630,2025-03-08,86.58
C0632,2024-02-10,35.91
C0632,2024-03-04,29.8
C0632,2024-06-04,139.63
C0632,2024-12-03,35.1
C0633,2024-04-29,73.31
C0633,2024-05-13,94.8
C0633,2024-08-27,39.79
C0633,2024-10-18,19.42
C0633,2024-11-05,33.78
C0633,2024-11-08,34.52
C0634,2024-09-06,18.36
C0635,2023-12-10,111.38
C0635,2023-12-29,39.33
C0635,2024-03-09,9.96
C0635,2024-07-09,19.21
C0635,2024-08-15,79.53
C0635,2025-03-20,52.33
C0636,2024-06-22,56.74
C0636,2024-07-13,95.23
C0636,2024-08-25,45.33
C0636,2024-08-27,34.59
C0636,2025-01-02,81.56
C0636,2025-02-04,89.14
C0636,2025-03-14,63.46
C0636,2025-04-03,80.97
C0636,2025-04-07,125.53
C0638,2023-12-08,32.58
C0638,2024-06-17,23.68
C0638,2024-08-17,29.69
C0638,2024-08-26,37.11
C0638,2024-11-24,45.87
C0638,2025-01-13,58.88
C0638,2025-05-21,20.15
C0639,2025-04-13,11.35
C0639,2025-04-23,92.12
C0640,2025-04-07,23.87
C0641,2024-12-08,57.38
C0641,2024-12-17,64.96
C0641,2024-12-30,171.45
C0642,2025-02-15,363.06
C0643,2024-11-17,49.06
C0643,2025-02-04,80.54
C0644,2024-01-26,51.49
C0644,2024-07-29,24.89
C0644,2025-05-31,19.59
C0645,2024-08-18,49.23
C0646,2024-02-05,16.86
C0646,2024-06-27,32.7
C0646,2024-08-20,21.22
C0646,2024-09-23,19.9
C0646,2024-12-03,35.94
C0646,2024-12-17,33.56
C0646,2025-02-14,15.78
C0646,2025-05-19,17.0
C0648,2024-04-14,12.67
C0648,2024-08-21,18.4
C0648,2024-10-08,74.9
C0648,2025-05-03,25.19
C0649,2025-03-06,21.52
C0649,2025-05-30,38.14
C0651,2024-03-25,30.11
C0651,2025-01-03,19.86
C0651,2025-05-17,48.86
C0652,2024-07-08,30.49
C0652,2024-10-18,33.98
C0652,2024-10-21,24.9
C0652,2025-01-27,17.04
C0652,2025-02-14,18.32
C0653,2024-03-23,36.5
C0654,2024-09-30,12.95
C0654,2025-04-19,449.32
C0655,2024-03-12,121.4
C0655,2024-04-23,42.66
C0655,2024-08-22,17.97
C0655,2024-11-13,56.29
C0655,2025-04-24,16.49
C0655,2025-05-14,42.51
C0656,2024-07-27,55.77
C0656,2025-01-07,74.18
C0656,2025-02-05,102.55
C0657,2024-11-21,28.89
C0658,2024-05-24,25.56
C0658,2024-06-18,17.28
C0658,2024-08-13,42.41
C0658,2025-02-19,43.43
C0660,2023-12-09,34.6
C0660,2024-04-19,51.7
C0660,2024-04-30,17.68
C0660,2024-05-10,19.02
C0660,2024-07-13,28.39
C0660,2024-08-31,36.94
C0660,2024-10-17,34.79
C0660,2024-10-19,103.06
C0660,2025-01-02,22.64
C0660,2025-01-14,14.62
C0660,2025-01-16,27.72
C0660,2025-02-20,59.17
C0661,2023-12-25,99.33
C0661,2024-01-01,95.37
C0661,2024-01-16,39.75
C0661,2024-01-23,103.27
C0661,2024-02-11,84.83
C0661,2024-03-22,69.21
C0661,2024-04-18,49.42
C0661,2024-06-01,30.89
C0661,2024-06-24,45.44
C0661,2024-07-10,197.03
C0661,2024-07-10,78.26
C0661,2024-07-23,76.19
C0661,2024-08-25,83.76
C0661,2024-09-08,127.05
C0661,2024-09-25,67.73
C0661,2024-12-23,194.66
C0661,2025-03-12,83.86
C0661,2025-05-07,44.63
C0662,2024-08-01,16.3
C0662,2024-11-09,115.93
C0662,2024-12-05,53.29
C0662,2024-12-23,62.26
C0662,2025-02-11,26.86
C0662,2025-04-04,52.49
C0662,2025-04-30,85.69
C0663,2024-02-20,28.52
C0663,2024-07-27,23.92
C0663,2024-09-09,6.84
C0663,2024-09-26,33.96
C0663,2025-03-12,18.11
C0664,2024-06-03,22.04
C0664,2024-12-29,44.58
C0664,2024-12-31,27.39
C0664,2025-01-28,16.2
C0664,2025-04-25,26.26
C0664,2025-05-01,48.82
C0665,2024-08-12,21.02
C0665,2024-09-03,75.89
C0665,2024-09-08,27.47
C0665,2024-12-17,14.76
C0666,2025-02-16,40.35
C0667,2024-04-24,60.65
C0667,2024-05-20,34.85
C0667,2024-06-21,120.51
C0667,2025-03-31,38.62
C0667,2025-04-17,55.91
C0667,2025-04-24,18.06
C0668,2025-04-25,51.8
C0669,2024-12-20,42.23
C0669,2025-03-31,28.17
C0669,2025-05-04,27.85
C0670,2024-01-07,29.9
C0670,2024-02-26,22.39
C0670,2024-03-12,81.2
C0670,2024-05-27,11.69
C0670,2024-12-30,19.43
C0670,2025-05-02,14.74
C0671,2025-01-26,27.87
C0672,2024-11-20,102.56
C0672,2024-12-08,112.03
C0672,2025-03-07,97.82
C0673,2024-06-25,66.7
C0673,2024-07-16,101.53
C0673,2024-07-18,9.36
C0673,2024-09-06,34.9
C0673,2024-12-07,49.97
C0673,2025-01-05,70.62
C0673,2025-01-25,31.51
C0675,2024-09-06,33.76
C0675,2025-02-18,23.82
C0675,2025-04-25,14.98
C0676,2024-12-06,36.16
C0676,2024-12-10,22.6
C0676,2025-01-03,23.2
C0677,2024-09-10,52.92
C0677,2025-05-31,72.37
C0678,2024-05-30,46.45
C0678,2024-08-18,19.97
C0678,2024-10-28,34.09
C0678,2024-11-07,48.58
C0678,2024-11-14,23.43
C0678,2025-03-06,20.21
C0678,2025-04-13,28.31
C0679,2024-03-01,41.02
C0679,2024-04-29,48.17
C0679,2024-04-30,37.12
C0679,2024-05-01,27.74
C0679,2024-08-14,44.74
C0680,2025-01-21,56.88
C0681,2025-03-14,18.93
C0682,2024-04-22,55.99
C0682,2024-05-29,39.96
C0682,2024-07-17,43.05
C0682,2024-07-28,54.35
C0682,2025-01-04,25.86
C0682,2025-02-06,13.1
C0682,2025-02-17,47.95
C0682,2025-05-26,56.57
C0683,2025-01-21,16.44
C0683,2025-02-15,66.22
C0683,2025-04-18,49.24
C0685,2024-02-23,17.35
C0685,2024-06-24,59.4
C0685,2024-09-25,65.0
C0685,2024-10-24,25.73
C0685,2024-11-15,17.76
C0685,2024-11-27,30.89
C0685,2024-12-21,59.72
C0685,2025-02-08,72.58
C0686,2024-12-17,13.45
C0686,2025-01-27,33.88
C0687,2023-12-16,36.9
C0687,2024-01-18,48.48
C0687,2024-05-18,28.96
C0687,2024-07-16,43.69
C0687,2024-10-08,26.08
C0687,2024-12-27,33.98
C0687,2025-02-03,41.31
C0687,2025-05-21,14.17
C0689,2025-05-31,19.02
C0690,2024-12-06,79.96
C0690,2024-12-18,77.24
C0690,2025-01-25,64.16
C0691,2025-02-01,49.46
C0691,2025-03-09,29.62
C0692,2025-02-28,46.33
C0692,2025-04-09,27.21
C0694,2025-01-12,51.91
C0695,2024-07-15,88.11
C0695,2024-07-18,229.61
C0695,2024-08-26,34.38
C0695,2024-10-01,79.74
C0695,2024-12-11,164.23
C0695,2024-12-24,123.33
C0696,2024-02-19,43.15
C0696,2024-09-30,29.82
C0696,2024-12-14,9.74
C0696,2025-01-26,39.04
C0697,2024-12-06,38.05
C0697,2025-02-09,58.71
C0697,2025-04-03,29.8
C0698,2024-05-18,21.68
C0698,2024-05-29,15.39
C0698,2024-10-07,34.39
C0698,2025-01-21,74.28
C0698,2025-03-13,9.45
C0698,2025-05-08,15.44
C0699,2024-02-12,31.52
C0699,2024-04-09,20.09
C0699,2024-08-27,48.73
C0699,2025-03-05,24.2
C0699,2025-04-03,85.92
C0699,2025-04-22,212.75
C0700,2024-11-02,73.04
C0700,2024-12-13,20.9
C0701,2024-08-09,31.26
C0701,2025-02-21,97.36
C0701,2025-04-19,40.26
C0702,2024-04-27,50.37
C0702,2024-05-15,15.23
C0702,2024-07-13,30.56
C0702,2024-12-08,14.69
C0702,2024-12-23,58.19
C0702,2025-01-10,52.4
C0702,2025-04-13,40.77
C0703,2024-07-18,57.76
C0703,2024-11-07,860.79
C0703,2025-03-20,456.66
C0703,2025-04-24,41.79
C0703,2025-04-29,96.77
C0703,2025-05-02,56.12
C0704,2024-02-12,26.79
C0704,2024-03-19,19.62
C0704,2024-03-22,14.04
C0704,2024-05-16,29.77
C0704,2024-06-12,47.14
C0704,2024-08-13,85.74
C0704,2024-12-18,61.27
C0704,2025-03-04,45.19
C0705,2023-12-30,17.45
C0705,2024-01-14,30.26
C0705,2024-04-22,46.28
C0705,2024-06-04,11.27
C0705,2024-06-17,28.49
C0705,2024-10-21,48.9
C0705,2024-11-29,22.15
C0705,2024-11-30,32.17
C0707,2024-02-11,87.7
C0707,2024-02-18,102.35
C0707,2024-03-09,170.1
C0707,2024-03-15,66.49
C0707,2024-03-22,57.73
C0707,2024-05-25,184.83
C0707,2024-07-06,52.25
C0707,2024-10-20,38.92
C0707,2025-01-02,151.84
C0707,2025-01-18,38.58
C0707,2025-01-25,28.28
C0707,2025-03-06,31.04
C0707,2025-04-13,81.66
C0707,2025-05-14,38.95
C0707,2025-05-29,55.49
C0708,2025-03-01,50.38
C0708,2025-04-21,45.6
C0708,2025-05-20,57.35
C0709,2024-10-15,24.05
C0710,2024-03-25,31.9
C0710,2024-05-03,67.23
C0710,2024-05-09,21.77
C0710,2024-11-18,21.2
C0710,2024-11-30,28.43
C0710,2025-02-10,95.93
C0712,2024-02-26,27.04
C0712,2024-04-29,48.52
C0712,2024-07-14,30.54
C0712,2025-03-10,78.45
C0712,2025-04-26,35.75
C0713,2024-08-22,29.19
C0713,2025-04-24,39.94
C0713,2025-05-30,24.41
C0714,2024-12-19,53.34
C0715,2025-01-30,33.14
C0717,2024-09-21,15.95
C0717,2024-11-23,15.54
C0718,2024-03-22,30.93
C0718,2024-03-24,93.4
C0718,2025-01-12,86.6
C0718,2025-01-29,36.82
C0718,2025-04-06,28.51
C0718,2025-04-28,53.41
C0720,2024-08-30,40.84
C0720,2024-10-28,33.99
C0720,2025-03-29,39.49
C0721,2024-02-11,4.9
C0721,2024-03-21,31.87
C0721,2024-05-24,16.85
C0721,2025-04-25,46.29
C0721,2025-05-06,47.39
C0722,2024-12-26,77.69
C0722,2025-02-19,29.2
C0722,2025-04-05,62.19
C0722,2025-05-13,143.34
C0723,2025-03-29,53.89
